trip_id,amount,category
5327,63.15,Food
28089,702.63,Medical
39620,267.71,Medical
24265,344.41,Guide Services
18718,176.18,Guide Services
1839,60.44,Entertainment
12939,75.04,Museum Tickets
30993,236.29,Insurance
15414,47.71,Museum Tickets
12897,62.72,Museum Tickets
27833,161.07,Food
23684,139.67,Shopping
7434,60.04,Museum Tickets
42363,307.66,Shopping
29590,383.88,Ski Pass
6329,261.91,Souvenirs
44715,298.0,Entertainment
18794,133.16,Food
36992,40.78,Visa
38629,126.4,Visa
6710,313.82,Ski Pass
41438,135.78,Ski Pass
36828,3761.23,Transport
40818,644.29,Shopping
29434,197.67,Entertainment
28678,374.18,Entertainment
13786,56.85,Entertainment
23871,855.26,Shopping
45843,364.12,Guide Services
23255,786.03,Shopping
5902,365.27,Medical
40620,898.99,Shopping
18021,9944.46,Transport
29560,124.15,Ski Pass
5530,17.49,Food
27043,154.73,Food
32685,508.49,Accommodation
39016,508.4,Accommodation
28733,278.21,Souvenirs
20359,177.13,Visa
5454,217.18,Medical
36942,194.23,Visa
41415,36.47,Museum Tickets
32187,79.97,Food
1521,61.9,Museum Tickets
7345,277.7,Insurance
7121,59.71,Museum Tickets
8397,972.64,Accommodation
37177,159.6,Ski Pass
35519,183.81,Visa
32839,380.86,Guide Services
41182,164.69,Visa
44129,330.9,Entertainment
3731,582.04,Shopping
3588,42.75,Food
544,6.61,Museum Tickets
36220,52.1,Museum Tickets
49831,66.16,Ski Pass
37699,37.18,Museum Tickets
1485,137.17,Insurance
49728,403.24,Medical
29875,264.96,Souvenirs
4297,165.52,Food
45750,124.72,Souvenirs
14105,535.02,Shopping
29287,37.01,Souvenirs
7531,94.55,Entertainment
48879,190.89,Visa
433,514.33,Medical
26439,13701.3,Transport
44637,603.26,Accommodation
13570,6810.26,Transport
38164,317.19,Medical
26747,71.16,Insurance
25352,917.13,Accommodation
8076,235.92,Medical
31120,954.47,Transport
14487,159.98,Visa
34333,149.69,Guide Services
36545,39.21,Food
23161,50.85,Medical
25133,57.38,Food
1665,6107.23,Transport
46314,307.04,Ski Pass
41285,378.11,Ski Pass
5498,12433.09,Transport
29384,62.02,Food
16340,194.42,Souvenirs
3243,287.25,Shopping
10449,218.97,Guide Services
24820,69.9,Museum Tickets
21163,10267.06,Transport
30952,2021.04,Transport
24948,366.59,Entertainment
16596,303.82,Medical
47656,38.41,Museum Tickets
40019,1698.13,Accommodation
8063,672.13,Medical
21288,120.82,Shopping
38345,267.79,Ski Pass
5458,41.02,Entertainment
31877,127.15,Visa
13771,45.67,Visa
35281,262.85,Insurance
6698,37.89,Visa
41034,165.62,Insurance
33015,45.01,Food
40815,94.42,Visa
29686,39.71,Food
31420,121.69,Food
34540,24.68,Museum Tickets
43827,255.43,Entertainment
29917,1028.83,Accommodation
29165,6507.51,Transport
27884,12079.16,Transport
45093,208.39,Souvenirs
38095,391.56,Guide Services
7827,1488.02,Accommodation
27825,73.58,Museum Tickets
9803,39.95,Souvenirs
21858,398.92,Medical
46834,256.84,Ski Pass
38500,427.23,Guide Services
29981,65.04,Insurance
26796,192.0,Food
47454,128.85,Accommodation
3579,168.62,Insurance
15460,1933.23,Transport
44718,114.68,Visa
13877,72.05,Visa
31961,60.93,Souvenirs
40569,1906.87,Accommodation
14771,1946.04,Accommodation
43672,149.05,Insurance
30071,536.56,Shopping
2843,215.68,Insurance
269,233.8,Shopping
15761,221.38,Entertainment
41510,43.51,Visa
38173,724.37,Medical
23141,388.45,Guide Services
18839,82.08,Insurance
19522,559.54,Medical
22304,66.61,Souvenirs
5833,498.74,Shopping
30403,12.8,Museum Tickets
25540,289.84,Insurance
42404,78.13,Museum Tickets
13644,53.34,Souvenirs
30134,1625.03,Accommodation
15401,262.55,Souvenirs
25522,314.47,Medical
17041,86.25,Entertainment
44399,46.75,Museum Tickets
28145,777.11,Medical
19004,301.84,Guide Services
17717,11.52,Museum Tickets
27307,471.71,Shopping
15066,78.08,Museum Tickets
28161,623.21,Medical
40411,360.93,Ski Pass
1688,103.72,Guide Services
559,654.9,Medical
22447,324.61,Medical
6415,147.82,Visa
9600,163.55,Ski Pass
660,180.0,Visa
27869,214.75,Entertainment
49488,94.11,Medical
5418,575.33,Medical
10374,196.85,Entertainment
47006,181.78,Food
39359,123.71,Insurance
17455,353.29,Entertainment
16394,114.93,Visa
4756,713.83,Medical
32779,98.59,Museum Tickets
39559,449.0,Guide Services
30655,216.27,Entertainment
24708,48.62,Museum Tickets
39174,49.7,Museum Tickets
11406,350.59,Entertainment
16347,361.96,Guide Services
17218,99.71,Visa
30946,207.43,Entertainment
15878,217.94,Guide Services
3655,22.16,Food
29718,391.57,Entertainment
10111,296.36,Medical
21881,37.05,Museum Tickets
44690,74.61,Museum Tickets
25943,385.41,Ski Pass
44918,373.63,Medical
48639,473.77,Transport
41827,51.28,Visa
36012,89.46,Museum Tickets
5888,55.29,Souvenirs
39457,406.29,Entertainment
22848,64.69,Museum Tickets
39083,153.29,Shopping
45830,63.3,Souvenirs
40173,231.77,Medical
39181,14.14,Museum Tickets
22036,31.35,Ski Pass
47643,165.47,Visa
30640,268.13,Insurance
28167,14448.34,Transport
3517,967.99,Shopping
20724,861.33,Shopping
590,53.75,Ski Pass
23874,86.46,Food
17824,142.93,Souvenirs
34600,194.9,Food
44725,9.33,Museum Tickets
39719,52.45,Visa
2513,323.61,Ski Pass
11948,402.79,Shopping
16497,1810.13,Accommodation
37712,49.7,Visa
24102,29.14,Medical
17311,99.19,Museum Tickets
22725,281.37,Ski Pass
3984,1893.77,Accommodation
34692,45.41,Insurance
28232,289.01,Guide Services
12670,117.83,Ski Pass
31505,67.48,Ski Pass
1421,160.56,Insurance
8849,230.25,Souvenirs
22661,69.99,Souvenirs
35454,165.37,Food
10586,45.71,Food
36272,336.74,Shopping
12040,217.37,Ski Pass
35217,85.12,Museum Tickets
22155,1155.7,Accommodation
44258,710.26,Accommodation
39189,431.91,Guide Services
44805,174.19,Food
27818,44.97,Visa
45362,53.15,Visa
39729,497.46,Entertainment
38376,247.59,Guide Services
10238,657.96,Accommodation
23404,73.05,Museum Tickets
33445,357.26,Shopping
7065,422.81,Shopping
46065,245.39,Souvenirs
29500,249.83,Souvenirs
27122,95.98,Museum Tickets
18595,97.37,Museum Tickets
3227,168.15,Souvenirs
36158,84.34,Visa
41558,218.69,Souvenirs
26631,287.37,Medical
36395,58.58,Accommodation
43319,333.5,Entertainment
25963,13924.65,Transport
9069,13381.59,Transport
46719,109.79,Guide Services
12742,189.91,Visa
19605,228.07,Ski Pass
11454,402.02,Guide Services
13350,431.33,Guide Services
8919,268.62,Souvenirs
29619,249.74,Souvenirs
1851,93.59,Food
22797,62.95,Visa
36447,18.73,Museum Tickets
30487,87.45,Medical
3748,15.23,Museum Tickets
36359,64.98,Guide Services
14973,52.24,Guide Services
48500,610.21,Shopping
32441,144.82,Food
35749,88.37,Guide Services
4851,1338.69,Transport
18852,311.15,Guide Services
17999,119.71,Entertainment
34466,540.52,Shopping
19023,142.79,Food
31528,1026.71,Accommodation
8153,266.9,Insurance
27897,56.09,Food
9196,126.03,Medical
11596,86.27,Visa
10229,249.71,Entertainment
20618,95.95,Guide Services
35621,138.02,Insurance
35159,217.97,Insurance
35728,110.43,Souvenirs
8417,498.78,Entertainment
32142,86.92,Visa
17492,302.92,Ski Pass
5041,69.31,Food
6664,11003.83,Transport
25328,63.62,Visa
14865,23.03,Medical
45982,1361.79,Accommodation
44067,145.63,Food
19715,316.08,Guide Services
44230,1652.9,Accommodation
21884,356.07,Ski Pass
3949,436.29,Guide Services
1855,168.08,Food
23092,92.85,Souvenirs
28819,707.57,Medical
17807,103.77,Insurance
1789,25.15,Museum Tickets
32446,21.22,Insurance
41586,571.07,Accommodation
14848,1616.97,Accommodation
35508,102.52,Souvenirs
4454,272.63,Guide Services
21454,16.99,Souvenirs
39854,94.56,Souvenirs
36878,89.33,Museum Tickets
37758,8.91,Museum Tickets
48399,59.88,Museum Tickets
46130,212.2,Entertainment
8124,96.43,Shopping
9625,266.09,Souvenirs
23000,5562.13,Transport
13289,90.58,Food
28798,88.92,Museum Tickets
25882,35.45,Ski Pass
21886,116.78,Visa
17578,522.57,Shopping
19686,55.77,Souvenirs
19419,114.33,Insurance
4753,286.06,Insurance
34160,133.84,Insurance
20791,59.85,Souvenirs
10893,50.04,Museum Tickets
4002,243.84,Entertainment
20469,258.83,Insurance
42614,83.63,Food
6594,621.08,Shopping
30976,682.43,Medical
41482,399.58,Guide Services
16896,135.2,Insurance
44501,89.93,Museum Tickets
19560,128.35,Insurance
28046,182.46,Souvenirs
18966,129.2,Food
40553,119.4,Souvenirs
39693,12719.31,Transport
34367,686.45,Medical
20169,728.4,Medical
3049,198.84,Visa
8173,138.24,Ski Pass
22328,59.59,Museum Tickets
18523,321.0,Transport
35510,152.37,Ski Pass
9176,8.01,Museum Tickets
14756,348.49,Ski Pass
35918,250.55,Guide Services
36188,89.9,Souvenirs
47840,59.93,Museum Tickets
32092,487.51,Medical
43378,376.27,Entertainment
10696,13.6,Entertainment
49058,47.32,Insurance
34626,28.49,Museum Tickets
33676,80.69,Museum Tickets
10185,2735.31,Transport
48025,14111.39,Transport
7805,311.66,Shopping
45081,156.69,Ski Pass
45305,44.5,Accommodation
2673,1381.92,Accommodation
45503,156.21,Guide Services
41045,186.15,Accommodation
3778,65.95,Museum Tickets
16649,148.18,Guide Services
29123,170.06,Souvenirs
35880,225.73,Insurance
35163,277.11,Ski Pass
3766,912.96,Accommodation
14928,171.86,Guide Services
6728,25.35,Museum Tickets
6154,370.0,Guide Services
27684,453.32,Entertainment
37116,256.33,Ski Pass
44995,40.12,Food
42604,42.37,Medical
43962,388.26,Guide Services
36230,184.64,Guide Services
40861,215.69,Ski Pass
17126,133.46,Ski Pass
42234,68.11,Ski Pass
8903,139.68,Souvenirs
30630,995.79,Shopping
23967,59.52,Insurance
897,983.73,Shopping
33843,207.39,Ski Pass
33732,103.36,Guide Services
20829,59.68,Museum Tickets
38429,18.31,Food
38019,74.73,Ski Pass
21051,382.49,Ski Pass
39488,93.89,Ski Pass
26871,248.95,Insurance
45329,191.84,Insurance
9142,124.82,Visa
16825,1948.38,Accommodation
13104,141.24,Visa
46783,101.47,Medical
29275,382.31,Ski Pass
28530,233.53,Insurance
23655,92.97,Medical
27439,360.83,Shopping
43400,275.07,Insurance
34928,143.51,Visa
12905,809.31,Shopping
6975,226.22,Souvenirs
34901,250.85,Transport
38523,722.34,Shopping
11602,87.02,Food
1541,64.56,Visa
41118,299.53,Guide Services
34517,238.83,Accommodation
4484,55.76,Museum Tickets
48715,38.53,Insurance
7560,69.01,Museum Tickets
38722,102.45,Guide Services
47237,159.03,Visa
21585,83.03,Museum Tickets
2544,103.96,Food
37328,670.46,Shopping
37080,107.4,Food
15198,79.3,Ski Pass
21768,130.62,Shopping
9093,169.47,Visa
22066,78.87,Museum Tickets
6410,78.95,Food
33824,40.43,Museum Tickets
39609,100.63,Souvenirs
43635,678.77,Medical
9874,263.63,Insurance
33948,86.87,Museum Tickets
5155,230.26,Medical
13761,434.5,Guide Services
22633,451.99,Entertainment
27936,176.2,Shopping
37981,260.93,Souvenirs
9474,49.48,Shopping
12926,270.76,Medical
28247,437.86,Medical
38165,234.94,Insurance
44927,182.55,Souvenirs
15164,416.48,Medical
534,31.71,Visa
20471,634.59,Medical
9327,104.24,Ski Pass
49026,142.36,Guide Services
10274,196.48,Visa
44353,61.17,Food
13317,67.26,Shopping
38529,177.14,Visa
47939,87.73,Entertainment
17235,187.11,Ski Pass
32825,1718.67,Accommodation
35250,349.44,Ski Pass
755,754.9,Medical
19502,318.7,Guide Services
48455,7066.83,Transport
20225,4776.22,Transport
13003,13594.19,Transport
32477,6.16,Food
40131,659.56,Medical
31794,96.5,Souvenirs
49962,186.11,Food
15812,7721.31,Transport
40789,9874.59,Transport
37657,171.05,Visa
40709,17.93,Food
35308,111.51,Food
28822,195.68,Visa
10819,667.79,Medical
12282,235.27,Souvenirs
5385,149.32,Shopping
16368,9.07,Museum Tickets
24040,115.23,Visa
28203,68.11,Museum Tickets
4580,82.89,Ski Pass
1760,72.42,Museum Tickets
5598,328.67,Guide Services
35788,12121.37,Transport
32042,380.34,Medical
26518,158.12,Food
8972,1805.41,Accommodation
12129,170.45,Visa
17341,79.88,Visa
45944,367.88,Shopping
16313,189.12,Food
3313,7930.69,Transport
25307,292.24,Souvenirs
36549,42.91,Visa
2967,193.0,Ski Pass
36983,269.69,Souvenirs
19931,20.69,Museum Tickets
20738,160.99,Insurance
8613,1532.27,Accommodation
27783,333.12,Ski Pass
14322,42.78,Museum Tickets
6713,160.8,Visa
23439,91.71,Visa
7068,110.79,Visa
35223,191.55,Shopping
41055,202.41,Insurance
21728,450.83,Entertainment
17939,51.37,Museum Tickets
45674,14.83,Souvenirs
22642,104.32,Entertainment
27864,48.78,Insurance
15621,305.73,Shopping
46713,165.78,Insurance
3244,216.2,Medical
728,648.91,Shopping
23381,151.33,Food
20842,677.73,Accommodation
25945,103.2,Insurance
35720,270.36,Insurance
30313,162.61,Visa
9850,124.51,Food
42318,11039.74,Transport
17963,91.85,Museum Tickets
17541,44.97,Museum Tickets
18533,64.13,Visa
38477,8.08,Museum Tickets
23367,222.57,Insurance
44334,212.95,Guide Services
37672,697.53,Shopping
21111,326.25,Entertainment
4442,175.48,Souvenirs
34754,152.69,Entertainment
2574,10654.07,Transport
26842,62.57,Guide Services
165,106.46,Visa
17552,231.77,Entertainment
27240,155.87,Food
15491,34.33,Museum Tickets
15921,8623.56,Transport
35198,493.49,Entertainment
21652,14494.7,Transport
8559,895.43,Accommodation
32799,275.98,Medical
7715,269.96,Insurance
43139,622.86,Shopping
42707,96.76,Shopping
20958,87.32,Museum Tickets
21062,60.06,Food
14502,70.4,Museum Tickets
35208,152.83,Ski Pass
21625,282.71,Souvenirs
25630,388.03,Ski Pass
26320,174.18,Shopping
241,314.64,Ski Pass
10602,59.49,Museum Tickets
17973,52.71,Souvenirs
33011,77.06,Museum Tickets
49492,86.17,Souvenirs
33446,83.17,Insurance
20525,128.37,Insurance
2618,64.58,Museum Tickets
7869,245.78,Souvenirs
9736,261.76,Insurance
21129,85.91,Visa
2134,507.97,Shopping
14580,590.3,Transport
1628,369.54,Guide Services
25022,991.5,Accommodation
49329,37.51,Visa
10467,391.26,Ski Pass
18453,22.12,Food
1888,71.38,Museum Tickets
26984,128.21,Visa
47941,383.55,Shopping
41149,132.24,Visa
47376,84.08,Food
8446,210.2,Entertainment
19653,2168.96,Transport
3489,455.9,Shopping
31771,874.71,Accommodation
31635,52.75,Guide Services
45598,174.27,Guide Services
47730,72.64,Visa
9339,246.83,Souvenirs
37388,131.72,Shopping
40481,50.55,Ski Pass
15874,770.06,Accommodation
8931,255.18,Medical
31794,14821.33,Transport
43956,313.05,Guide Services
46493,209.71,Entertainment
7622,436.35,Accommodation
24061,157.97,Visa
27399,48.66,Museum Tickets
27465,1175.94,Accommodation
9327,83.55,Insurance
24309,159.14,Souvenirs
44790,199.71,Food
44967,98.26,Guide Services
10778,208.33,Insurance
22706,12.67,Medical
25383,8.61,Souvenirs
11116,460.46,Entertainment
6559,152.32,Insurance
30822,19.02,Food
34111,119.18,Entertainment
47422,138.34,Insurance
48219,53.67,Food
308,6995.04,Transport
31226,10711.87,Transport
40131,2025.36,Transport
9442,950.28,Transport
8446,123.46,Medical
9593,848.91,Accommodation
15392,139.27,Insurance
3849,1998.0,Accommodation
28877,52.26,Insurance
20359,1339.25,Accommodation
27353,241.46,Ski Pass
5419,134.31,Visa
33873,764.54,Transport
9412,99.52,Shopping
37040,119.44,Food
20784,95.58,Insurance
23839,132.14,Guide Services
8809,14.1,Museum Tickets
49878,4576.55,Transport
13104,360.22,Ski Pass
27488,78.24,Visa
6151,407.85,Entertainment
35904,88.87,Food
40267,68.88,Museum Tickets
28718,7927.98,Transport
46234,106.24,Insurance
5910,226.98,Shopping
16204,337.47,Ski Pass
37563,92.05,Insurance
28202,30.58,Souvenirs
28737,666.64,Medical
27678,43.93,Insurance
45623,44.56,Ski Pass
8191,815.36,Shopping
40248,584.54,Medical
29242,258.54,Souvenirs
42916,416.91,Guide Services
43541,184.09,Visa
16976,140.1,Souvenirs
38117,25.81,Insurance
32318,94.0,Museum Tickets
39073,273.02,Medical
7777,76.74,Visa
5586,298.36,Accommodation
21586,387.91,Medical
26133,344.13,Guide Services
25292,18.87,Food
17281,7933.22,Transport
7828,1660.37,Accommodation
5110,97.74,Entertainment
38530,14249.75,Transport
19154,134.17,Visa
4401,14040.29,Transport
13950,157.75,Food
39154,1979.46,Accommodation
13343,151.16,Insurance
23180,439.67,Guide Services
11706,70.11,Shopping
869,126.14,Food
35595,649.09,Accommodation
32891,346.2,Ski Pass
19142,887.09,Transport
26123,758.66,Accommodation
3435,449.81,Medical
481,29.98,Souvenirs
10052,87.99,Insurance
8516,129.84,Medical
14642,66.51,Visa
39611,172.28,Food
22563,265.74,Entertainment
29836,85.23,Museum Tickets
3050,228.07,Ski Pass
28072,418.38,Entertainment
4156,13037.81,Transport
10351,384.86,Medical
43408,71.36,Guide Services
42061,72.06,Visa
46802,104.04,Medical
2363,93.18,Museum Tickets
40441,231.63,Souvenirs
7195,199.45,Insurance
15868,3615.55,Transport
40811,651.98,Shopping
29722,646.46,Medical
31363,861.45,Shopping
41783,1190.73,Accommodation
46228,803.18,Shopping
2443,163.43,Insurance
38256,303.6,Ski Pass
22881,279.1,Shopping
10688,124.15,Food
42830,232.64,Ski Pass
20357,305.86,Guide Services
4047,84.0,Visa
4243,95.72,Museum Tickets
12186,1415.4,Accommodation
46238,480.75,Entertainment
9965,79.84,Museum Tickets
20941,104.05,Visa
25779,421.4,Guide Services
28288,45.57,Insurance
48710,505.52,Shopping
45624,58.6,Guide Services
37712,814.44,Shopping
47134,161.63,Food
30653,135.15,Visa
24572,364.44,Ski Pass
12944,162.26,Visa
6104,10258.34,Transport
33309,762.47,Shopping
32398,219.0,Guide Services
530,290.31,Medical
26370,35.22,Museum Tickets
14278,219.39,Medical
4058,269.27,Transport
49559,1912.54,Accommodation
46130,293.11,Shopping
3318,744.22,Shopping
12416,87.19,Food
15930,89.5,Museum Tickets
7770,339.82,Ski Pass
17912,60.42,Ski Pass
47796,21.11,Museum Tickets
1738,71.8,Visa
14342,224.51,Guide Services
20549,86.29,Insurance
16951,116.82,Food
17604,51.02,Food
24401,467.47,Entertainment
34417,68.54,Food
18838,945.37,Shopping
8818,32.16,Food
47708,515.52,Shopping
5854,46.91,Entertainment
17464,71.19,Museum Tickets
42189,32.1,Museum Tickets
8463,272.2,Souvenirs
30417,67.26,Museum Tickets
43634,175.28,Medical
13833,10.7,Museum Tickets
31278,73.34,Museum Tickets
38516,204.86,Ski Pass
30561,25.95,Medical
49388,321.68,Entertainment
49493,1573.29,Accommodation
35563,299.85,Insurance
32771,93.64,Visa
29248,144.32,Souvenirs
38099,236.12,Insurance
31990,56.72,Museum Tickets
20657,183.96,Souvenirs
29142,447.2,Medical
27469,40.0,Insurance
40331,303.44,Guide Services
11501,257.97,Souvenirs
47601,163.44,Insurance
8775,289.31,Shopping
34986,212.34,Insurance
23665,11109.07,Transport
14174,71.78,Food
11164,158.92,Guide Services
22522,116.41,Ski Pass
5647,283.21,Entertainment
44247,11.13,Museum Tickets
43919,100.85,Food
15258,365.54,Guide Services
15652,113.73,Food
10533,360.55,Ski Pass
16958,98.24,Entertainment
47425,1615.36,Accommodation
8286,59.82,Insurance
33967,156.66,Accommodation
16515,51.38,Ski Pass
6864,138.72,Medical
39393,48.73,Ski Pass
16336,446.09,Entertainment
44744,111.02,Souvenirs
7847,172.31,Visa
24030,437.64,Entertainment
1247,79.89,Insurance
36070,12677.87,Transport
2150,234.91,Souvenirs
33593,21.78,Museum Tickets
31505,463.3,Guide Services
10017,320.03,Accommodation
37638,129.53,Souvenirs
155,199.92,Food
9746,570.94,Medical
44351,121.2,Medical
20244,122.58,Shopping
8563,188.14,Visa
23605,175.9,Food
22982,227.57,Entertainment
24791,220.0,Entertainment
44517,481.02,Shopping
47779,284.02,Souvenirs
49011,334.89,Ski Pass
36345,183.79,Souvenirs
12950,155.71,Food
16155,222.37,Ski Pass
12852,391.98,Entertainment
44825,76.92,Museum Tickets
16842,24.43,Food
31285,41.35,Insurance
18467,212.62,Medical
11344,8235.3,Transport
43721,540.21,Accommodation
43705,505.02,Transport
18750,8709.75,Transport
28379,98.8,Museum Tickets
12879,1465.98,Transport
36563,288.97,Entertainment
43957,141.84,Accommodation
20604,75.03,Ski Pass
18137,199.6,Visa
2258,96.47,Food
26906,44.43,Museum Tickets
36778,266.79,Medical
36018,231.08,Insurance
34211,481.37,Guide Services
5395,206.51,Insurance
25051,480.24,Entertainment
21333,404.5,Shopping
48101,25.82,Medical
12925,77.65,Medical
30326,165.23,Souvenirs
9745,162.03,Food
14500,14.18,Souvenirs
40323,142.53,Food
23449,365.66,Entertainment
6977,46.13,Museum Tickets
37944,687.06,Shopping
1146,4809.96,Transport
31067,20.18,Food
17579,8949.44,Transport
42751,157.86,Guide Services
5474,355.98,Guide Services
573,260.88,Guide Services
33914,7759.88,Transport
24600,290.02,Souvenirs
25941,302.93,Ski Pass
48112,1551.63,Accommodation
41016,340.82,Ski Pass
13100,272.04,Souvenirs
